Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Promo_Intensity,Customer_Footfall,Stockout_Rate,Competitor_Count,Store_Type,Region,Holiday_Score,Date_2024
37,2024-07-08,489059.93,0,84.71,3.48,214.0245556,8.177,0.17,6990,0.49,4,A,West,3,2024-07-08
37,2024-07-15,498749.62,0,85.63,3.575,214.1083654,8.177,0.35,2470,0.4,4,B,West,2,2024-07-15
37,2024-07-22,505543.53,0,83.31,3.651,214.1713416,8.177,0.4,6035,0.5,9,A,East,4,2024-07-22
37,2024-07-29,504974.95,0,84.99,3.682,214.2343177,8.177,0.06,4899,0.48,7,B,West,5,2024-07-29
37,2024-08-05,510787.46,0,86.71,3.684,214.2972939,8.177,0.58,3446,0.24,7,B,South,0,2024-08-05
37,2024-08-12,502504.39,0,87.64,3.638,214.3602701,8.177,0.88,6443,0.35,4,C,South,3,2024-08-12
37,2024-08-19,506897.98,0,87.24,3.554,214.4239935,8.177,0.15,6789,0.06,3,B,East,4,2024-08-19
37,2024-08-26,527947.21,0,86.02,3.523,214.4878416,8.177,0.6,7030,0.22,5,A,North,0,2024-08-26
37,2024-09-02,530367.83,0,87.5,3.533,214.5516896,8.177,0.66,2912,0.4,9,A,West,0,2024-09-02
37,2024-09-09,506273.74,1,77.94,3.546,214.6155376,8.177,0.42,6242,0.25,4,B,East,7,2024-09-09
37,2024-09-16,513341.94,0,82.06,3.526,214.7934111,8.177,0.7,3711,0.35,7,B,South,3,2024-09-16
37,2024-09-23,516556.94,0,78.35,3.467,215.1233185,8.177,0.41,2674,0.37,8,A,North,5,2024-09-23
37,2024-09-30,516402.1,0,81.52,3.355,215.4532259,8.177,0.5,3439,0.13,0,B,West,4,2024-09-30
37,2024-10-07,522816.85,0,71.2,3.285,215.7831333,7.716,0.01,4734,0.44,8,A,North,1,2024-10-07
37,2024-10-14,513636.01,0,74.16,3.274,216.0885258,7.716,0.69,7613,0.23,8,B,North,0,2024-10-14
37,2024-10-21,522784.33,0,67.89,3.353,216.2468287,7.716,0.66,5630,0.11,5,A,West,2,2024-10-21
37,2024-10-28,517355.44,0,71.31,3.372,216.4051315,7.716,0.04,7375,0.43,10,B,West,5,2024-10-28
37,2024-11-04,555925.6,0,58.97,3.332,216.5634344,7.716,0.37,2685,0.21,9,A,South,4,2024-11-04
37,2024-11-11,501268.78,0,63.5,3.297,216.7217373,7.716,0.98,3126,0.38,4,A,South,4,2024-11-11
37,2024-11-18,527495.09,0,66.28,3.308,216.9395861,7.716,0.42,6216,0.27,6,B,North,0,2024-11-18
37,2024-11-25,522554.04,1,66.41,3.236,217.1812533,7.716,0.5,4466,0.19,10,C,North,6,2024-11-25
37,2024-12-02,527117.81,0,53.57,3.172,217.4229206,7.716,0.91,4397,0.4,7,B,South,4,2024-12-02
37,2024-12-09,537224.52,0,50.64,3.158,217.6645878,7.716,0.72,6137,0.29,8,A,South,2,2024-12-09
37,2024-12-16,533905.67,0,58.31,3.159,217.8781339,7.716,0.58,5438,0.2,8,B,North,0,2024-12-16
37,2024-12-23,605791.46,0,55.41,3.112,218.0541851,7.716,0.8,6124,0.05,9,A,East,0,2024-12-23
37,2024-12-30,451327.61,1,48.26,3.129,218.2302364,7.716,0.86,2965,0.45,10,B,East,5,2024-12-30
37,2024-01-06,558343.57,0,57.18,3.157,218.4062876,7.244,0.46,2919,0.02,2,B,East,3,2024-01-06
37,2024-01-13,546221.4,0,56.28,3.261,218.5823389,7.244,0.48,6913,0.43,7,B,West,1,2024-01-13
37,2024-01-20,543894.07,0,58.9,3.268,218.6755292,7.244,0.39,4872,0.18,0,A,South,2,2024-01-20
37,2024-01-27,514116.58,0,62.73,3.29,218.7687195,7.244,0.97,3508,0.32,6,C,East,3,2024-01-27
37,2024-02-03,555424.24,0,61.33,3.36,218.8619099,7.244,0.7,3212,0.46,4,B,East,4,2024-02-03
37,2024-02-10,527041.46,1,54.49,3.409,218.9551002,7.244,0.08,2871,0.08,1,C,South,5,2024-02-10
37,2024-02-17,541071.29,0,54.38,3.51,219.1148297,7.244,0.86,6390,0.28,1,B,West,2,2024-02-17
37,2024-02-24,518696.89,0,62.21,3.555,219.3244636,7.244,0.48,5254,0.38,7,C,East,1,2024-02-24
37,2024-03-02,525559.17,0,64.54,3.63,219.5340975,7.244,0.07,2863,0.38,4,B,West,3,2024-03-02
37,2024-03-09,535937.25,0,63.19,3.669,219.7437314,7.244,0.55,5953,0.26,10,A,West,2,2024-03-09
37,2024-03-16,484588.34,0,67.48,3.734,219.8956335,7.244,0.42,5108,0.31,2,B,North,3,2024-03-16
37,2024-03-23,520887.23,0,69.18,3.787,219.9705599,7.244,0.88,5055,0.38,0,B,South,5,2024-03-23
37,2024-03-30,533734.94,0,70.48,3.845,220.0454862,7.244,0.2,7133,0.42,10,C,North,4,2024-03-30
37,2024-04-06,564848.78,0,73.95,3.891,220.1204125,6.989,0.83,5994,0.38,6,B,East,3,2024-04-06
37,2024-04-13,506973.17,0,72.54,3.891,220.1953389,6.989,0.56,4682,0.18,10,B,North,1,2024-04-13
37,2024-04-20,523483.19,0,70.87,3.877,220.2483937,6.989,0.05,6690,0.5,2,C,South,1,2024-04-20
37,2024-04-27,528807.45,0,70.06,3.814,220.3014485,6.989,0.97,7278,0.22,6,C,West,2,2024-04-27
37,2024-05-04,535311.64,0,77.17,3.749,220.3545033,6.989,0.51,7613,0.01,1,A,West,3,2024-05-04
37,2024-05-11,527983.04,0,76.55,3.688,220.4075581,6.989,0.29,7448,0.18,3,B,East,1,2024-05-11
37,2024-05-18,534847.96,0,73.7,3.63,220.4252149,6.989,0.47,2613,0.06,1,B,South,0,2024-05-18
37,2024-05-25,540625.79,0,78.94,3.561,220.4287124,6.989,0.86,3872,0.06,3,A,West,1,2024-05-25
37,2024-06-01,531811.85,0,80.74,3.501,220.4322099,6.989,0.3,5154,0.14,4,C,East,4,2024-06-01
37,2024-06-08,528940.78,0,81.5,3.452,220.4357073,6.989,0.19,7699,0.03,7,B,South,0,2024-06-08
37,2024-06-15,508573.16,0,82.15,3.393,220.4494148,6.989,0.13,7679,0.34,1,B,South,3,2024-06-15
37,2024-06-22,484032.75,0,80.4,3.346,220.4886472,6.989,0.3,7688,0.04,9,C,North,5,2024-06-22
37,2024-06-29,508309.81,0,86.68,3.286,220.5278796,6.989,0.78,7251,0.1,2,A,West,2,2024-06-29
37,2024-07-06,519498.32,0,81.52,3.227,220.567112,6.623,0.47,6560,0.05,9,C,South,0,2024-07-06
37,2024-07-13,506005.47,0,78.15,3.256,220.6063444,6.623,0.23,7575,0.03,4,B,West,1,2024-07-13
37,2024-07-20,503744.56,0,81.76,3.311,220.6148749,6.623,0.17,5373,0.13,10,C,West,2,2024-07-20
37,2024-07-27,514489.17,0,84.0,3.407,220.6234054,6.623,0.33,7386,0.29,8,B,South,5,2024-07-27
37,2024-08-03,521959.28,0,85.56,3.417,220.6319358,6.623,0.94,5191,0.48,9,A,West,5,2024-08-03
37,2024-08-10,500964.59,0,84.41,3.494,220.6404663,6.623,0.34,2567,0.44,10,B,North,2,2024-08-10
37,2024-08-17,509633.71,0,85.89,3.571,220.7199609,6.623,0.99,6133,0.44,4,B,East,2,2024-08-17
37,2024-08-24,522665.04,0,81.26,3.62,220.8526787,6.623,0.49,2244,0.09,8,B,East,2,2024-08-24
37,2024-08-31,538344.1,0,84.79,3.638,220.9853964,6.623,0.18,2020,0.13,3,B,South,3,2024-08-31
37,2024-09-07,526838.14,1,84.19,3.73,221.1181142,6.623,0.89,7229,0.04,9,B,North,10,2024-09-07
37,2024-09-14,514651.74,0,78.16,3.717,221.2601207,6.623,0.46,7725,0.39,4,B,East,3,2024-09-14
37,2024-09-21,521320.98,0,75.98,3.721,221.4578604,6.623,0.71,2393,0.03,8,B,North,1,2024-09-21
37,2024-09-28,527953.14,0,79.49,3.666,221.6556,6.623,0.98,7529,0.28,3,B,South,3,2024-09-28
37,2024-10-05,546122.37,0,73.57,3.617,221.8533396,6.228,0.05,7082,0.12,4,B,North,2,2024-10-05
37,2024-10-12,521810.75,0,71.28,3.601,222.0510793,6.228,0.1,7767,0.12,4,C,South,0,2024-10-12
37,2024-10-19,551969.1,0,74.06,3.594,222.0951719,6.228,0.72,5814,0.5,3,A,East,0,2024-10-19
37,2024-10-26,534738.43,0,74.39,3.506,222.1136566,6.228,0.28,4055,0.38,3,C,East,5,2024-10-26
38,2024-02-05,358496.14,0,49.47,2.962,126.4420645,13.975,0.18,5515,0.42,10,B,East,0,2024-02-05
38,2024-02-12,342214.9,1,47.87,2.946,126.4962581,13.975,0.04,4375,0.29,4,B,East,10,2024-02-12
38,2024-02-19,327237.92,0,54.83,2.915,126.5262857,13.975,0.02,3910,0.44,5,B,West,0,2024-02-19
38,2024-02-26,334222.73,0,50.23,2.825,126.5522857,13.975,0.77,2289,0.32,6,B,North,5,2024-02-26
38,2024-03-05,372239.89,0,53.77,2.987,126.5782857,13.975,0.13,7882,0.47,5,A,North,4,2024-03-05
38,2024-03-12,342023.92,0,50.11,2.925,126.6042857,13.975,0.47,4558,0.14,0,A,North,0,2024-03-12
38,2024-03-19,333025.47,0,59.57,3.054,126.6066452,13.975,0.61,7007,0.3,1,A,South,0,2024-03-19
38,2024-03-26,335858.11,0,60.06,3.083,126.6050645,13.975,0.43,2360,0.35,6,B,East,0,2024-03-26
38,2024-04-02,368929.55,0,59.84,3.086,126.6034839,14.099,0.03,3622,0.2,2,A,East,5,2024-04-02
38,2024-04-09,341630.46,0,59.25,3.09,126.6019032,14.099,0.78,6314,0.44,9,A,West,1,2024-04-09
38,2024-04-16,337723.49,0,64.95,3.109,126.5621,14.099,0.01,6094,0.49,10,A,West,4,2024-04-16
38,2024-04-23,335121.82,0,64.55,3.05,126.4713333,14.099,0.76,4453,0.25,1,A,East,0,2024-04-23
38,2024-04-30,337979.65,0,67.38,3.105,126.3805667,14.099,0.89,4015,0.2,5,C,North,5,2024-04-30
38,2024-05-07,383657.44,0,70.15,3.127,126.2898,14.099,0.43,4040,0.24,10,B,North,5,2024-05-07
38,2024-05-14,346174.3,0,68.44,3.145,126.2085484,14.099,0.54,4044,0.43,3,C,East,3,2024-05-14
38,2024-05-21,340497.08,0,76.2,3.12,126.1843871,14.099,0.48,4800,0.32,10,B,South,1,2024-05-21
38,2024-05-28,326469.43,0,67.84,3.058,126.1602258,14.099,0.39,4970,0.02,4,C,North,5,2024-05-28
38,2024-06-04,376184.88,0,81.39,2.941,126.1360645,14.099,0.89,2831,0.27,5,B,East,5,2024-06-04
38,2024-06-11,354828.65,0,90.84,2.949,126.1119032,14.099,0.89,3793,0.01,2,B,East,4,2024-06-11
38,2024-06-18,335691.85,0,81.06,3.043,126.114,14.099,0.34,5692,0.39,0,B,West,3,2024-06-18
38,2024-06-25,322046.76,0,87.27,3.084,126.1266,14.099,0.62,3791,0.16,2,B,West,3,2024-06-25
38,2024-07-02,361181.48,0,91.98,3.105,126.1392,14.18,0.93,4841,0.24,2,B,East,1,2024-07-02
38,2024-07-09,343850.34,0,90.37,3.1,126.1518,14.18,0.96,7339,0.4,5,C,South,5,2024-07-09
38,2024-07-16,338277.71,0,97.18,3.094,126.1498065,14.18,0.51,6690,0.02,3,B,East,3,2024-07-16
38,2024-07-23,328336.85,0,99.22,3.112,126.1283548,14.18,0.45,4154,0.08,6,B,North,2,2024-07-23
38,2024-07-30,336378.38,0,96.31,3.017,126.1069032,14.18,0.28,2580,0.2,10,C,South,1,2024-07-30
38,2024-08-06,378574.44,0,92.95,3.123,126.0854516,14.18,0.96,7843,0.11,1,C,South,1,2024-08-06
38,2024-08-13,341400.72,0,87.01,3.159,126.064,14.18,0.14,4853,0.17,3,B,West,2,2024-08-13
38,2024-08-20,329139.73,0,92.81,3.041,126.0766452,14.18,0.58,4236,0.5,7,C,East,1,2024-08-20
38,2024-08-27,322868.56,0,93.19,3.129,126.0892903,14.18,0.28,6176,0.41,10,A,West,3,2024-08-27
38,2024-09-03,377096.55,0,83.12,3.087,126.1019355,14.18,0.28,4155,0.44,5,A,North,3,2024-09-03
38,2024-09-10,336227.69,1,83.63,3.044,126.1145806,14.18,0.4,3344,0.47,9,A,West,6,2024-09-10
38,2024-09-17,336253.19,0,82.45,3.028,126.1454667,14.18,1.0,7698,0.17,2,B,North,2,2024-09-17
38,2024-09-24,330604.9,0,81.77,2.939,126.1900333,14.18,0.05,2345,0.15,9,A,East,3,2024-09-24
38,2024-10-01,360256.58,0,85.2,3.001,126.2346,14.313,0.58,3886,0.12,1,A,East,2,2024-10-01
38,2024-10-08,351271.36,0,71.82,3.013,126.2791667,14.313,0.08,2554,0.42,2,A,West,2,2024-10-08
38,2024-10-15,337743.26,0,75.0,2.976,126.3266774,14.313,0.15,5770,0.34,0,B,West,2,2024-10-15
38,2024-10-22,339042.18,0,68.85,3.014,126.3815484,14.313,0.44,6397,0.12,0,B,West,1,2024-10-22
38,2024-10-29,341219.63,0,61.09,3.016,126.4364194,14.313,0.51,2199,0.19,1,A,North,4,2024-10-29
38,2024-11-05,380870.09,0,65.49,3.129,126.4912903,14.313,0.26,4940,0.25,2,B,South,5,2024-11-05
38,2024-11-12,340147.2,0,57.79,3.13,126.5461613,14.313,0.32,5490,0.26,8,A,South,2,2024-11-12
38,2024-11-19,348593.99,0,58.18,3.161,126.6072,14.313,0.09,7158,0.44,7,A,West,3,2024-11-19
38,2024-11-26,360857.98,1,47.66,3.162,126.6692667,14.313,0.3,2306,0.19,10,C,West,6,2024-11-26
38,2024-12-03,351925.36,0,43.33,3.041,126.7313333,14.313,0.97,5075,0.45,10,C,East,5,2024-12-03
38,2024-12-10,355965.23,0,50.01,3.203,126.7934,14.313,0.94,3656,0.22,8,B,West,0,2024-12-10
38,2024-12-17,334441.15,0,52.77,3.236,126.8794839,14.313,0.33,7967,0.37,6,B,East,1,2024-12-17
38,2024-12-24,369106.72,0,52.02,3.236,126.9835806,14.313,0.57,4692,0.47,6,C,North,3,2024-12-24
38,2024-12-31,303908.81,1,45.64,3.148,127.0876774,14.313,0.91,7942,0.45,4,B,North,9,2024-12-31
38,2024-01-07,386344.54,0,37.64,3.287,127.1917742,14.021,0.01,3764,0.03,6,B,North,1,2024-01-07
38,2024-01-14,356138.79,0,43.15,3.312,127.3009355,14.021,0.81,2275,0.1,3,B,North,0,2024-01-14
38,2024-01-21,341098.08,0,53.53,3.223,127.4404839,14.021,0.95,7271,0.24,4,A,West,2,2024-01-21
38,2024-01-28,357557.16,0,50.74,3.342,127.5800323,14.021,0.09,5361,0.22,0,B,West,3,2024-01-28
38,2024-02-04,402341.76,0,45.14,3.348,127.7195806,14.021,0.16,3401,0.32,10,B,East,4,2024-02-04
38,2024-02-11,377672.46,1,51.3,3.381,127.859129,14.021,0.96,6733,0.47,3,B,West,8,2024-02-11
38,2024-02-18,364606.7,0,53.35,3.43,127.99525,14.021,0.54,3775,0.06,2,A,East,5,2024-02-18
38,2024-02-25,354232.34,0,48.45,3.53,128.13,14.021,0.01,5381,0.23,1,C,North,4,2024-02-25
38,2024-03-04,405429.43,0,51.72,3.674,128.26475,14.021,0.26,7025,0.1,1,A,East,4,2024-03-04
38,2024-03-11,357897.18,0,57.75,3.818,128.3995,14.021,0.45,6050,0.45,7,B,East,2,2024-03-11
38,2024-03-18,349459.95,0,64.21,3.692,128.5121935,14.021,0.69,5460,0.48,0,B,West,4,2024-03-18
38,2024-03-25,351541.62,0,54.4,3.909,128.6160645,14.021,0.73,3880,0.24,7,B,North,3,2024-03-25
38,2024-04-01,382098.13,0,63.63,3.772,128.7199355,13.736,1.0,5835,0.05,8,A,South,2,2024-04-01
38,2024-04-08,392152.3,0,64.47,4.003,128.8238065,13.736,0.29,6278,0.39,5,B,West,5,2024-04-08
38,2024-04-15,362758.94,0,57.63,3.868,128.9107333,13.736,0.54,3844,0.35,0,A,West,4,2024-04-15
38,2024-04-22,362952.34,0,72.12,4.134,128.9553,13.736,0.53,5377,0.18,9,B,South,2,2024-04-22
38,2024-04-29,344225.99,0,68.27,4.151,128.9998667,13.736,0.41,2071,0.44,6,B,North,3,2024-04-29
38,2024-05-06,422186.65,0,68.4,4.193,129.0444333,13.736,0.17,3676,0.49,4,C,South,1,2024-05-06
38,2024-05-13,366977.79,0,70.93,4.202,129.089,13.736,0.98,3295,0.28,8,C,East,0,2024-05-13
38,2024-05-20,365730.76,0,66.59,4.169,129.0756774,13.736,0.85,3043,0.28,6,B,South,2,2024-05-20
38,2024-05-27,356886.1,0,76.67,4.087,129.0623548,13.736,0.5,4625,0.15,4,C,North,5,2024-05-27
38,2024-06-03,396826.06,0,71.81,4.031,129.0490323,13.736,0.6,5042,0.29,1,A,North,0,2024-06-03
38,2024-06-10,381763.02,0,78.72,3.981,129.0357097,13.736,0.23,2814,0.22,3,C,South,1,2024-06-10
38,2024-06-17,356797.0,0,86.84,3.935,129.0432,13.736,0.54,7622,0.15,1,A,West,5,2024-06-17
38,2024-06-24,354078.95,0,88.95,3.898,129.0663,13.736,0.69,4194,0.03,8,B,South,3,2024-06-24
38,2024-07-01,387334.04,0,89.85,3.842,129.0894,13.503,0.52,5500,0.13,1,A,East,5,2024-07-01
38,2024-07-08,399699.17,0,89.9,3.705,129.1125,13.503,0.99,2309,0.1,1,C,South,1,2024-07-08
38,2024-07-15,367181.71,0,88.1,3.692,129.1338387,13.503,0.61,4061,0.27,1,B,South,0,2024-07-15
38,2024-07-22,365562.67,0,91.17,3.794,129.1507742,13.503,0.37,6227,0.3,0,B,South,3,2024-07-22
38,2024-07-29,355131.33,0,93.29,3.805,129.1677097,13.503,0.77,3877,0.3,8,C,East,5,2024-07-29
38,2024-08-05,437631.44,0,90.61,3.803,129.1846452,13.503,0.17,4802,0.19,7,B,South,4,2024-08-05
38,2024-08-12,387844.05,0,91.04,3.701,129.2015806,13.503,0.38,4486,0.21,1,B,West,4,2024-08-12
38,2024-08-19,362224.7,0,91.74,3.743,129.2405806,13.503,0.35,6835,0.42,1,A,East,2,2024-08-19
38,2024-08-26,365672.55,0,94.61,3.74,129.2832581,13.503,0.43,5745,0.24,4,C,West,4,2024-08-26
38,2024-09-02,416953.51,0,93.66,3.798,129.3259355,13.503,0.78,2794,0.49,3,C,East,5,2024-09-02
38,2024-09-09,397771.68,1,88.0,3.913,129.3686129,13.503,0.48,6014,0.22,1,C,North,7,2024-09-09
38,2024-09-16,408188.88,0,76.36,3.918,129.4306,13.503,0.79,6353,0.32,7,A,North,4,2024-09-16
38,2024-09-23,394665.28,0,82.95,3.789,129.5183333,13.503,0.58,7353,0.03,7,A,East,2,2024-09-23
38,2024-09-30,366819.84,0,83.26,3.877,129.6060667,13.503,0.34,5407,0.33,3,B,East,3,2024-09-30
38,2024-10-07,449516.29,0,70.44,3.827,129.6938,12.89,0.81,4456,0.43,3,B,East,4,2024-10-07
38,2024-10-14,400430.78,0,67.31,3.805,129.7706452,12.89,0.24,3851,0.47,8,B,North,2,2024-10-14
38,2024-10-21,402709.17,0,73.05,3.842,129.7821613,12.89,0.22,2974,0.5,3,B,East,4,2024-10-21
38,2024-10-28,378539.17,0,67.41,3.727,129.7936774,12.89,0.5,3047,0.14,9,C,North,4,2024-10-28
38,2024-11-04,436970.1,0,59.77,3.828,129.8051935,12.89,0.26,6366,0.29,10,C,North,5,2024-11-04
38,2024-11-11,411116.95,0,48.76,3.824,129.8167097,12.89,0.01,7214,0.23,8,A,East,0,2024-11-11
38,2024-11-18,392003.13,0,54.2,3.813,129.8268333,12.89,0.65,6237,0.28,2,A,East,2,2024-11-18
38,2024-11-25,393715.71,1,53.25,3.622,129.8364,12.89,0.51,5789,0.08,1,A,East,9,2024-11-25
38,2024-12-02,411252.02,0,52.5,3.701,129.8459667,12.89,0.45,6997,0.43,10,B,North,1,2024-12-02
38,2024-12-09,435401.64,0,42.17,3.644,129.8555333,12.89,0.97,5021,0.45,7,B,South,1,2024-12-09
38,2024-12-16,404283.84,0,43.29,3.6,129.8980645,12.89,0.57,6369,0.22,2,B,East,2,2024-12-16
38,2024-12-23,419717.41,0,45.4,3.541,129.9845484,12.89,0.86,6029,0.14,1,C,South,5,2024-12-23
38,2024-12-30,342667.35,1,44.64,3.428,130.0710323,12.89,0.14,2464,0.07,10,B,South,5,2024-12-30
38,2024-01-06,478483.2,0,50.43,3.599,130.1575161,12.187,0.57,7327,0.34,7,B,South,4,2024-01-06
38,2024-01-13,423260.82,0,48.07,3.657,130.244,12.187,0.87,7415,0.16,7,B,West,3,2024-01-13
38,2024-01-20,405215.91,0,46.2,3.66,130.2792258,12.187,0.58,2287,0.45,4,B,South,5,2024-01-20
38,2024-01-27,412882.31,0,50.43,3.675,130.3144516,12.187,0.72,5195,0.34,8,B,South,4,2024-01-27
38,2024-02-03,457711.68,0,50.58,3.702,130.3496774,12.187,0.37,2875,0.32,10,C,North,3,2024-02-03
38,2024-02-10,469787.38,1,52.27,3.722,130.3849032,12.187,0.09,3992,0.28,5,B,West,7,2024-02-10
38,2024-02-17,415513.97,0,51.8,3.781,130.4546207,12.187,0.46,4925,0.02,4,C,North,1,2024-02-17
38,2024-02-24,409411.61,0,53.13,3.95,130.5502069,12.187,0.39,3120,0.47,2,B,North,2,2024-02-24
38,2024-03-02,471115.38,0,52.27,4.178,130.6457931,12.187,0.87,7310,0.31,6,A,South,0,2024-03-02
38,2024-03-09,452792.53,0,54.54,4.25,130.7413793,12.187,0.24,2446,0.5,8,C,North,3,2024-03-09
38,2024-03-16,428465.11,0,64.44,4.273,130.8261935,12.187,0.97,4832,0.27,3,B,East,5,2024-03-16
38,2024-03-23,412456.48,0,56.26,4.038,130.8966452,12.187,0.96,5568,0.36,10,B,South,2,2024-03-23
38,2024-03-30,408679.36,0,64.36,4.294,130.9670968,12.187,0.25,4896,0.03,6,B,East,3,2024-03-30
38,2024-04-06,499267.66,0,64.05,4.121,131.0375484,11.627,0.35,2721,0.32,2,B,South,4,2024-04-06
38,2024-04-13,435790.74,0,64.28,4.254,131.108,11.627,0.9,4163,0.38,10,B,South,4,2024-04-13
38,2024-04-20,401615.8,0,66.73,4.222,131.1173333,11.627,0.97,4582,0.39,1,C,South,5,2024-04-20
38,2024-04-27,419964.77,0,77.99,4.193,131.1266667,11.627,0.44,3351,0.39,10,C,West,4,2024-04-27
38,2024-05-04,491755.69,0,76.03,4.171,131.136,11.627,0.32,5980,0.11,0,B,South,2,2024-05-04
38,2024-05-11,429914.6,0,77.27,4.186,131.1453333,11.627,0.53,6502,0.49,5,B,East,1,2024-05-11
38,2024-05-18,412314.71,0,84.51,4.11,131.0983226,11.627,0.69,5384,0.5,4,C,South,1,2024-05-18
38,2024-05-25,422810.12,0,83.84,4.293,131.0287742,11.627,0.27,3725,0.04,1,B,South,3,2024-05-25
38,2024-06-01,435579.7,0,78.11,4.277,130.9592258,11.627,0.74,2693,0.47,2,B,North,1,2024-06-01
38,2024-06-08,448110.25,0,84.83,4.103,130.8896774,11.627,0.05,5413,0.14,8,A,South,1,2024-06-08
38,2024-06-15,430222.07,0,85.94,4.144,130.8295333,11.627,0.05,2494,0.34,2,B,South,3,2024-06-15
38,2024-06-22,405938.35,0,91.61,4.014,130.7929,11.627,0.39,2947,0.17,6,A,South,3,2024-06-22
38,2024-06-29,404634.36,0,90.47,3.875,130.7562667,11.627,0.35,2022,0.48,0,A,South,3,2024-06-29
38,2024-07-06,471086.22,0,89.13,3.765,130.7196333,10.926,0.32,3128,0.05,6,C,South,2,2024-07-06
38,2024-07-13,416036.75,0,95.61,3.723,130.683,10.926,0.49,7794,0.25,8,B,South,3,2024-07-13
38,2024-07-20,441683.74,0,85.53,3.726,130.7012903,10.926,0.32,2557,0.21,10,C,West,2,2024-07-20
38,2024-07-27,407186.47,0,93.47,3.769,130.7195806,10.926,0.19,3616,0.16,7,B,East,2,2024-07-27
38,2024-08-03,469311.17,0,88.16,3.76,130.737871,10.926,0.31,7036,0.32,6,B,West,2,2024-08-03
38,2024-08-10,436690.13,0,95.91,3.811,130.7561613,10.926,0.97,5730,0.07,9,A,East,3,2024-08-10
38,2024-08-17,411866.46,0,94.87,4.002,130.7909677,10.926,0.41,7341,0.36,7,C,West,1,2024-08-17
38,2024-08-24,397428.22,0,85.32,4.055,130.8381613,10.926,0.44,3656,0.49,3,A,South,5,2024-08-24
38,2024-08-31,424904.95,0,89.78,4.093,130.8853548,10.926,0.58,6173,0.4,1,B,West,5,2024-08-31
38,2024-09-07,490274.82,1,88.52,4.124,130.9325484,10.926,0.98,7441,0.43,10,A,East,7,2024-09-07
38,2024-09-14,430944.39,0,83.64,4.133,130.9776667,10.926,0.24,2806,0.18,8,A,North,3,2024-09-14
38,2024-09-21,409600.98,0,82.97,4.125,131.0103333,10.926,0.68,5312,0.16,2,A,North,1,2024-09-21
38,2024-09-28,398468.08,0,81.22,3.966,131.043,10.926,0.72,7137,0.26,10,B,South,3,2024-09-28
38,2024-10-05,458479.01,0,81.61,3.966,131.0756667,10.199,0.61,6863,0.02,3,C,South,2,2024-10-05
38,2024-10-12,437320.66,0,71.74,4.468,131.1083333,10.199,0.09,2453,0.47,6,B,East,4,2024-10-12
38,2024-10-19,428806.46,0,68.66,4.449,131.1499677,10.199,0.68,4975,0.07,1,B,North,0,2024-10-19
38,2024-10-26,417290.38,0,65.95,4.301,131.1930968,10.199,0.06,4324,0.45,7,C,South,5,2024-10-26
39,2024-02-05,1230596.8,0,44.3,2.572,209.8529663,8.554,0.6,3447,0.04,9,B,West,3,2024-02-05
39,2024-02-12,1266229.07,1,44.58,2.548,209.9970208,8.554,0.74,7595,0.41,7,C,West,7,2024-02-12
39,2024-02-19,1230591.97,0,43.96,2.514,210.0451024,8.554,0.21,7146,0.08,4,B,North,4,2024-02-19
39,2024-02-26,1168582.02,0,49.79,2.561,210.0771885,8.554,0.84,4561,0.02,8,C,East,2,2024-02-26
39,2024-03-05,1266254.21,0,50.93,2.625,210.1092746,8.554,0.03,7984,0.36,7,B,South,0,2024-03-05
39,2024-03-12,1244391.83,0,61.88,2.667,210.1413607,8.554,0.84,4511,0.14,0,A,South,5,2024-03-12
39,2024-03-19,1301590.13,0,58.62,2.72,209.9803208,8.554,0.46,4871,0.36,8,A,South,1,2024-03-19
39,2024-03-26,1235094.66,0,54.83,2.732,209.7870932,8.554,0.22,2362,0.28,4,A,North,1,2024-03-26
39,2024-04-02,1463942.62,0,63.31,2.719,209.5938656,8.464,0.13,5454,0.05,8,B,West,2,2024-04-02
39,2024-04-09,1327035.27,0,68.15,2.77,209.400638,8.464,0.95,4798,0.47,8,C,East,0,2024-04-09
39,2024-04-16,1242874.98,0,66.33,2.808,209.2691428,8.464,0.07,6620,0.23,9,B,North,2,2024-04-16
39,2024-04-23,1280231.85,0,67.64,2.795,209.2199574,8.464,0.2,5453,0.37,9,C,North,1,2024-04-23
39,2024-04-30,1263836.59,0,70.03,2.78,209.170772,8.464,0.35,5255,0.25,2,B,South,2,2024-04-30
39,2024-05-07,1355704.21,0,74.86,2.835,209.1215867,8.464,0.62,3217,0.3,7,B,West,4,2024-05-07
39,2024-05-14,1226997.7,0,77.49,2.854,209.118536,8.464,0.54,3485,0.15,6,A,East,0,2024-05-14
39,2024-05-21,1350673.98,0,76.67,2.826,209.3922937,8.464,0.13,4103,0.1,6,B,East,1,2024-05-21
39,2024-05-28,1365541.59,0,80.22,2.759,209.6660514,8.464,0.29,7349,0.27,9,B,South,5,2024-05-28
39,2024-06-04,1512207.95,0,79.83,2.705,209.9398091,8.464,0.24,4536,0.22,1,C,East,5,2024-06-04
39,2024-06-11,1371405.33,0,81.78,2.668,210.2135668,8.464,0.21,3855,0.2,1,B,West,2,2024-06-11
39,2024-06-18,1368312.45,0,83.96,2.637,210.2108417,8.464,0.41,6817,0.34,1,B,South,0,2024-06-18
